gene	Adult_Hind_Gut	Adult_Mid_Gut	Adult_Accessory_gland	Adult_Brain	Adult_Crop	Larval_Wandering_fat_body	Adult_Head	Larvae_Wandering_Tubules	Adult_Ovary	Adult_Testes	Adult_Salivary_Gland	Adult_Carcass	Adult_Thoracoabdominal_ganglion	Larval_Feeding_Hind_Gut	Larval_Feeding_Mid_Gut	Larval_Feeding_Salivary_Gland	Adult_Female_Spermatheca_Mated	Adult_Female_Spermatheca_Virgin	Larval_Feeding_Malpighian_Tubule	Larval_Feeding_Fatbody	Larval_Feeding_Carcass	Larval_Feeding_Central_Nevous_System	Larval_Feeding_Trachea	Adult_Fatbody	Adult_Eye	Adult_Heart	Adult_Male_Ejaculatory_Duct	Adult_Trachea	Adult_Thoracic_Muscle	Adult_Wings
FBgn0038849	0.0001	0.0001	0.0001	0.0001	4.725732074	0.0001	7.827684318	0.0001	0.0001	0.0001	0.0001	8.695594632	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	5.905686944	3.180756291	0.0001	3.622976698	0.0001	12.13568138
FBgn0038850	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.314935043	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.357627012
FBgn0038851	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.535983722	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038852	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038853	5.178243535	4.026569613	4.414086582	11.2272755	7.089538254	10.06490064	9.040077612	7.311838479	9.641727706	5.389207805	0.0001	6.784629467	11.4060091	7.199407772	5.687913562	7.620777797	7.17209405	7.12491469	5.818981744	8.328243108	7.949390307	10.25191137	7.914834829	8.345722288	8.08836949	8.137403865	4.872803667	8.333945652	0.0001	6.858473969
FBgn0038854	7.133702023	7.096182072	6.428100024	5.351388741	7.745894766	7.516351855	5.468621567	8.508228977	6.793136344	0.0001	7.483068061	6.426512306	5.416770143	7.290762332	6.746146403	8.159580151	7.066024448	7.2999785	8.138466428	7.459272521	6.280322966	6.476371944	6.524107958	7.197957449	5.354443083	6.854213274	6.368620678	6.091985198	6.493875113	5.806661602
FBgn0038855	6.985592476	7.886375886	8.2998485	7.008792759	7.744724725	8.354262623	7.310480466	10.46693773	8.990308002	6.259241337	10.00194574	7.971370659	7.196226018	7.691718902	7.727391788	8.028059184	7.38326616	7.782110334	8.945566218	8.363972195	8.01596826	8.204197456	7.330756222	7.751060676	6.260506641	7.768805386	8.573912234	7.37902365	6.586234753	9.192608356
FBgn0038856	5.595247465	6.221124899	5.804108197	5.587398115	5.921125821	5.935604282	5.313331001	7.185644242	7.418329051	5.117088281	0.0001	0.0001	5.748456311	5.940233718	6.106702918	6.747509062	0.0001	5.423089541	6.655765585	6.247129615	5.593670745	5.848403451	5.883036229	5.34034745	5.500163303	6.020919312	5.764147987	5.896411613	6.31407553	5.906504411
FBgn0038857	7.870217278	7.996718887	8.432610574	7.110026294	7.862768233	7.250366678	7.35029428	7.833584539	8.330351461	5.449361733	8.371667013	6.997912895	7.466371978	7.099372307	7.023655411	8.528918106	7.218921655	7.166327926	7.954112734	7.456914864	7.268067177	7.760158105	7.551561116	7.580689544	8.302275858	7.676188733	7.82821777	6.588916941	9.061522512	7.435636017
FBgn0038858	9.87038826	10.52646786	8.062453243	9.652154011	9.262640388	9.881482885	10.61089539	10.75281751	7.811514941	10.35998036	11.14902197	10.77513688	10.41630226	8.831809334	8.152656805	8.875243916	11.14837114	11.98289803	11.65752051	11.62299509	8.799243721	10.30651012	8.470593952	11.1462637	9.874471086	10.3757145	9.890551609	9.925688758	11.38139692	9.374084449
FBgn0038859	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.870374977	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038860	3.150149313	0.0001	0.0001	3.912555374	3.601216764	0.0001	0.0001	3.799749434	5.675219741	0.0001	0.0001	0.0001	3.967214135	3.127296045	0.0001	3.831228791	0.0001	0.0001	3.312172416	0.0001	0.0001	3.67749967	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038861	5.874543627	5.980481124	7.138952803	6.835239763	6.117645486	6.590174966	6.078826414	6.987647312	5.913678982	4.894046982	6.791802588	6.080647639	7.235100829	5.754514375	6.036356159	6.611612643	6.206572392	7.006336846	6.883015685	7.527910606	6.33926974	6.142790505	7.39424097	6.545811306	7.977528042	7.213266819	7.010956984	6.220563707	6.740346141	6.664086643
FBgn0038862	5.782047702	6.104195103	5.927722975	7.014274226	6.687026754	5.880210113	9.396149212	6.736819316	7.849905985	7.927970618	6.596693271	4.877935203	6.547075141	6.545536283	6.366204505	6.477918335	6.372369144	6.14747447	6.731603099	5.964622616	6.152390357	6.572305837	6.764885754	5.603347873	9.719247711	6.036781294	6.51188905	5.133449811	0.0001	5.894837623
FBgn0038865	4.956580778	0.0001	0.0001	0.0001	0.0001	8.810593657	9.139956255	0.0001	0.0001	0.0001	0.0001	9.762734413	0.0001	0.0001	0.0001	0.0001	8.745907005	10.66060762	0.0001	9.313078761	0.0001	0.0001	0.0001	10.74315619	7.237069034	10.12234781	8.299398503	0.0001	0.0001	9.475256965
FBgn0038868	9.539905791	9.719168079	11.18256194	7.879772955	9.118411582	9.179598164	8.730659977	9.184209332	7.303073833	9.665034131	10.61192686	9.528991047	8.489673596	8.943713059	9.832550034	11.30233064	9.260152951	9.250564626	9.487722071	9.627442849	8.995389169	6.690377833	8.052709784	10.05409864	9.927286954	9.54907088	10.76908718	8.83151227	9.670950443	9.444209797
FBgn0038869	4.847381851	5.623000821	7.410791609	5.432939076	6.097640374	4.475793829	5.182735105	4.781870282	7.611471701	6.111741576	5.755738358	5.437352515	5.5777919	6.104142903	5.631574752	6.713813253	7.13430172	6.17422409	5.195926452	5.980744793	6.410378959	6.648503069	7.732949615	5.700911844	5.864605953	5.98798289	5.448474552	4.778544333	6.144122301	5.486901845
FBgn0038870	6.287466475	6.524233842	7.309833697	6.22294898	6.611564903	0.0001	5.277230738	7.18745715	8.105849673	5.53799779	6.745862912	5.976631154	5.849961933	7.736523311	6.895556179	8.363237348	7.487915049	7.382620622	6.734283616	0.0001	7.15160055	7.991830221	7.333676658	6.450286657	6.055373336	6.298911267	7.076172369	5.308411076	0.0001	5.41866908
FBgn0038871	8.228443286	7.684604674	7.482424064	7.429958535	8.451004111	7.351164974	7.515794315	8.040357159	7.196411599	6.525533643	8.756925516	7.816206534	7.734424021	8.188851871	7.533479766	8.2538088	7.394453705	7.241016409	8.901388746	7.880244798	7.701803316	6.923181987	7.725391314	7.483746187	7.329750071	8.186074649	8.444059075	7.187652935	9.636203595	8.206891258
FBgn0038872	6.920043637	6.353086468	7.963759671	9.681202451	7.369372439	5.886845575	7.36598588	6.434937861	9.954217483	4.970906003	8.305142709	6.83510239	8.852286574	6.51503779	6.412645937	9.094665817	7.605196407	7.007212742	6.385411755	6.370242006	7.140951647	9.417067608	7.816851628	7.239081262	8.116350666	6.830699721	7.544471909	7.892836111	7.668587673	7.562876188
FBgn0038873	0.0001	2.887462841	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	8.509666327	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038874	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	5.385751767	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038876	7.847073172	6.590772354	7.122429371	7.609427793	7.432853113	8.233797858	7.863371625	7.743723599	7.271068151	6.925178805	0.0001	8.641454299	7.772769439	7.139116355	6.621553612	8.014270149	6.902077858	7.389337926	7.743649178	8.544530989	7.425000055	7.648398278	6.764999194	8.984290846	8.972477301	9.318758538	7.884206372	7.325963414	10.39833095	7.154838189
FBgn0038877	11.73671925	10.20105681	10.87098497	11.47028081	12.21863204	11.15101044	12.4207679	10.42480351	8.72496142	8.632650139	11.26775668	11.85373045	11.93686926	11.03024854	10.64088004	11.71323611	11.38942827	11.28434922	10.40250973	11.04586809	11.64875604	9.37507075	11.50107962	11.0021759	13.22384114	12.14642424	11.2893541	11.19122646	12.11543077	11.57457638
FBgn0038878	5.266000909	8.047847064	0.0001	3.035145834	8.397101153	7.138304364	8.477094348	0.0001	0.0001	6.699244534	0.0001	8.214771256	3.416551267	5.537754493	5.335285111	8.392651648	6.689695861	6.727173408	0.0001	6.980741143	5.495626806	3.665741099	0.0001	8.070236779	7.428293774	7.739128681	5.405643699	5.948367464	0.0001	9.656439566
FBgn0038879	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038880	0.0001	0.0001	0.0001	3.758758419	0.0001	0.0001	2.402332041	0.0001	0.0001	0.0001	0.0001	0.0001	3.21284256	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.801234111	0.0001	0.0001	2.604271924	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038881	5.628114596	6.385564868	7.29771824	5.314511349	5.271001837	5.725377758	4.495744911	8.92044148	0.0001	4.084437989	6.063881804	4.353327881	5.374902518	7.951297919	7.202129871	7.442726634	5.28991439	5.445735196	6.699343661	6.040202938	5.989053892	7.423265478	5.844219881	4.746414013	5.677171726	5.006993713	7.440948758	4.776435345	0.0001	4.854879582
FBgn0038886	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	9.992807884	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	10.04199069	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038887	0.0001	0.0001	0.0001	0.0001	0.0001	4.730604078	0.0001	0.0001	0.0001	9.151423131	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038888	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038889	3.969494379	6.606434696	3.83287468	4.393971897	4.54016437	5.005809666	3.690112114	5.186965095	6.19320366	8.133112134	0.0001	3.860434897	4.04857025	3.793205174	5.361274402	3.932423864	0.0001	3.613625192	5.10781377	5.266869206	3.570083928	3.802927025	4.39884363	4.086964217	3.343690203	4.131435561	4.035459991	3.469902874	0.0001	3.360705441
FBgn0038890	0.0001	0.0001	0.0001	5.625171213	0.0001	0.0001	3.22363704	4.88607498	4.745123826	3.232603375	0.0001	2.926277675	4.643975282	3.2403118	3.818678615	0.0001	0.0001	0.0001	5.196854418	2.54598829	3.18083288	4.252889036	0.0001	0.0001	3.247870966	4.105065904	0.0001	0.0001	0.0001	3.17819888
FBgn0038892	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	11.28818038	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038893	0.0001	0.0001	0.0001	4.778778578	3.235734036	0.0001	3.226033338	3.582285732	4.525052629	0.0001	0.0001	0.0001	5.292655156	0.0001	2.994682795	3.755163646	3.906974668	3.915997082	3.385071789	3.660126232	0.0001	3.805715	3.997615289	3.408201753	3.339442632	3.126532074	3.041380362	3.428938438	4.958846078	3.240644547
FBgn0038894	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	3.8898306	0.0001	0.0001	0.0001	9.773941808	0.0001	0.0001	8.183524111
FBgn0038897	0.0001	5.999418153	0.0001	0.0001	0.0001	7.883754927	4.269763281	4.379765763	0.0001	0.0001	6.178905603	5.021698322	0.0001	3.143250567	6.45761983	5.085881365	7.127354166	7.887373679	6.931223096	7.794075759	0.0001	0.0001	0.0001	7.9416139	3.874695225	6.127449504	3.23189335	3.920957458	0.0001	3.21077296
FBgn0038901	0.0001	7.729537713	0.0001	0.0001	0.0001	0.0001	0.0001	5.421533339	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	6.011742952	0.0001	0.0001	0.0001	3.757346984	0.0001	0.0001	6.443046622	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038902	0.0001	0.0001	0.0001	2.675718257	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038903	0.0001	0.0001	0.0001	0.0001	3.98508874	0.0001	0.0001	0.0001	4.47089068	3.626306088	0.0001	0.0001	0.0001	3.915176257	3.706558083	4.183353088	4.680513547	0.0001	3.585370075	0.0001	0.0001	3.65503771	4.449541734	0.0001	0.0001	4.055031967	0.0001	0.0001	0.0001	0.0001
FBgn0038909	0.0001	0.0001	0.0001	0.0001	0.0001	4.845331577	0.0001	0.0001	0.0001	10.96916902	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038912	8.930097209	5.2679241	5.333456557	3.36351868	8.701010057	5.286372979	10.63667188	11.3561378	0.0001	4.280444962	6.39721214	8.598310899	4.041343853	6.303496021	6.192019366	8.070799288	5.938506928	5.910364017	11.53051163	0.0001	7.165254046	4.762499587	10.13538812	7.644630494	12.51395098	8.599766284	6.708088501	8.579122056	10.60633955	8.751381999
FBgn0038914	4.699711905	0.0001	0.0001	7.650331972	6.516190127	0.0001	13.29216121	0.0001	0.0001	0.0001	0.0001	12.80614509	8.277188641	0.0001	0.0001	0.0001	12.32725859	13.29477737	0.0001	0.0001	0.0001	0.0001	0.0001	13.28033943	11.93376113	12.46204376	5.872824957	12.94617192	11.71283862	11.02321807
FBgn0038915	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	10.6520476	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038916	6.382613189	8.897753868	0.0001	5.174832543	0.0001	3.422486397	6.062976874	7.922989734	3.653477865	4.243846202	0.0001	4.788903127	5.104832163	0.0001	5.694979059	0.0001	6.095268372	7.328500757	10.10117771	0.0001	0.0001	0.0001	0.0001	6.775909246	6.692900962	5.094074843	4.409223091	4.157060484	0.0001	7.592939044
FBgn0038917	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038918	0.0001	0.0001	12.95608971	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.761668856	0.0001	0.0001	0.0001
FBgn0038919	0.0001	0.0001	12.79392026	0.0001	0.0001	0.0001	3.025707181	0.0001	0.0001	0.0001	0.0001	5.568464209	0.0001	4.598549505	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	7.705471437	0.0001	8.989356643	0.0001	0.0001	0.0001	8.370954272	0.0001	0.0001	4.376970923
FBgn0038921	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	12.74230597	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
FBgn0038922	11.6758119	10.54447299	9.308654994	11.28607549	10.73176342	8.907192008	11.16575676	10.10040746	9.954482445	12.73075546	11.43143963	12.01153164	11.41055014	11.65783747	10.38722351	10.36475889	9.370362063	9.477757079	11.60851752	8.993474208	11.73839895	10.61406455	9.057222042	10.45102316	10.94422844	10.66557344	9.881400973	10.23244076	13.26812251	10.32927389
FBgn0038923	8.782416616	9.305116143	8.622260379	8.274422324	8.532874917	7.213456933	8.376257642	9.08269582	9.066350589	7.251206041	8.868110567	8.246621544	8.326447893	8.775396178	8.697773821	8.473431216	8.651091219	9.022938806	10.01534831	8.115322936	8.513224458	8.603832145	8.485920851	9.205027565	8.212595025	8.720647643	8.504368524	7.62029282	7.645851655	8.170495316
FBgn0038924	11.45991955	12.36663004	8.913717181	8.488319612	10.97091621	11.01668349	10.23700132	13.03265205	8.779073197	5.393074449	9.646390412	10.83478794	8.660899363	11.91644281	11.22053485	11.34032309	11.22572315	11.64731101	13.27758686	11.76827091	11.26089516	9.737859327	11.14462523	11.08543758	10.09491016	10.90191799	10.86643861	10.2395457	0.0001	10.68321476
FBgn0038925	10.9163633	9.849756424	10.71904631	11.2284121	10.79724573	9.334207042	10.74773884	9.031965869	11.0739091	11.83856128	10.60931829	11.35705951	11.57741908	10.37414652	9.424608274	9.177709907	9.59094716	9.645884566	10.68518128	9.570810586	10.38426104	10.19730227	9.784431737	10.17820646	11.79900082	10.69590541	10.14857191	10.03135682	12.85098838	10.30107318
FBgn0038926	2.47236537	0.0001	0.0001	8.937373607	0.0001	0.0001	6.549267368	0.0001	0.0001	2.294856968	0.0001	2.538790631	8.494637634	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	2.448658374	0.0001	6.176618195	0.0001	0.0001	8.076128624	2.293441958	0.0001	0.0001	0.0001	3.175530818
